"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł Jan BEJDA - nr na liście 1";"Jolanta ZIĘBA-GZIK - nr na liście 2";"Adam Paweł NOWAK - nr na liście 3";"Elżbieta Renata NAWROCKA - nr na liście 4";"Bogdan Ryszard JAROTA - nr na liście 5";"Tomasz WOŹNIAK - nr na liście 6";"Zbigniew Marek STASIAK - nr na liście 7";"Michał Tomasz PACHOLSKI - nr na liście 8";"Marek Jan KRAWCZYK - nr na liście 9";"Ewa BEDNAREK - nr na liście 10";"Marek JANKOWSKI - nr na liście 11";"Andrzej KARNISZEWSKI - nr na liście 12";"Paweł Krzysztof PLEWIŃSKI - nr na liście 13";"Michał Waldemar TERKA - nr na liście 14";"Maria KACZOROWSKA - nr na liście 15";"Marcin ŁABĘDZKI - nr na liście 16";"Alina BŁACH - nr na liście 17";"Andrzej ŻÓRAW - nr na liście 18";"Ewa Anna KRAWCZYK - nr na liście 19";"Justyna Agnieszka ROMANOW-PRZYBYLAK - nr na liście 20";"Agnieszka MORGA - nr na liście 21";"Danuta CZUPRYNIAK - nr na liście 22";"Adam GRZEGORY - nr na liście 23";"Andrzej Paweł STĘPIEŃ - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Joanna Katarzyna LICHOCKA - nr na liście 1";"Piotr Stanisław POLAK - nr na liście 2";"Tadeusz Jacek WOŹNIAK - nr na liście 3";"Beata Anna MATEUSIAK-PIELUCHA - nr na liście 4";"Krzysztof CIEBIADA - nr na liście 5";"Tomasz Piotr RZYMKOWSKI - nr na liście 6";"Paweł Piotr RYCHLIK - nr na liście 7";"Marek MATUSZEWSKI - nr na liście 8";"Iwona Małgorzata WIECZOREK - nr na liście 9";"Andrzej Robert GÓRCZYŃSKI - nr na liście 10";"Ewa RZYMKOWSKA - nr na liście 11";"Krzysztof Jan NOWAK - nr na liście 12";"Michał Bazyli KRZAK - nr na liście 13";"Olga Anna KOŁOSZCZYK - nr na liście 14";"Katarzyna PAPROTA - nr na liście 15";"Mariusz GAŁKA - nr na liście 16";"Sławomir WALCZAK - nr na liście 17";"Iwona CHADRYŚ - nr na liście 18";"Monika Malwina TWARDOWSKA - nr na liście 19";"Elżbieta Beata RATYŃSKA - nr na liście 20";"Sylwia Marianna WRZAŁA - nr na liście 21";"Wieńczysław Jerzy KAŹMIERCZAK - nr na liście 22";"Paweł Tomasz KALETA - nr na liście 23";"Waldemar Jan WOJCIECHOWSKI - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paulina MATYSIAK - nr na liście 1";"Cezary Roman OLEJNICZAK - nr na liście 2";"Wiktor IDZIKOWSKI - nr na liście 3";"Iwona Monika KAŹMIERSKA-MAŁYSKA - nr na liście 4";"Henryk WALUDA - nr na liście 5";"Anna Iwona SIKORA - nr na liście 6";"Michał Damian PIETRZAK - nr na liście 7";"Zdzisława Teresa LEWICKA - nr na liście 8";"Patryk LORENC - nr na liście 9";"Marcin KARPIŃSKI - nr na liście 10";"Anna Maria BŁASZCZYK - nr na liście 11";"Sebastian Bartosz WALCZAK - nr na liście 12";"Monika KOŚCIAN - nr na liście 13";"Przemysław RAJ - nr na liście 14";"Agnieszka Czesława BUNDZYLAK-DĄBROWSKA - nr na liście 15";"Anna Maria WOLSKA - nr na liście 16";"Piotr ZIĘBA - nr na liście 17";"Piotr Krzysztof CIUBORSKI - nr na liście 18";"Olga JĘDRYSIAK-URBAŃSKA - nr na liście 19";"Marek PŁÓCIENNIK - nr na liście 20";"Adrian SKOCZYLAS - nr na liście 21";"Kinga BORKIEWICZ - nr na liście 22";"Rafał GRABSKI - nr na liście 23";"Marek Józef GRYGLEWSKI - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Izabela Anna WALCZAK - nr na liście 1";"Łukasz Mikołaj OWCZAREK - nr na liście 2";"Andrzej KANIEWSKI - nr na liście 3";"Łukasz Artur OŻADOWICZ - nr na liście 4";"Dariusz DYONIZIAK - nr na liście 5";"Ewelina MATUSIAK - nr na liście 6";"Joanna KĘDZIAK - nr na liście 7";"Justyna SOBCZAK - nr na liście 8";"Wojciech Damian NOWAK - nr na liście 9";"Malwina Anna GOGULSKA - nr na liście 10";"Adam Jan WOLNIEWICZ - nr na liście 11";"Angelika SKOWRONEK - nr na liście 12";"Konrad Piotr KOCIŃSKI - nr na liście 13";"Weronika GACKOWSKA - nr na liście 14";"Sebastian Patryk HEJNIAK - nr na liście 15";"Katarzyna Dorota SZCZEŚNIAK - nr na liście 16";"Rafał Andrzej KARDAS - nr na liście 17";"Magdalena Ewa WASIEWICZ - nr na liście 18";"Mateusz Mariusz ZAJĄC - nr na liście 19";"Natalia Paulina ROSIŃSKA - nr na liście 20";"Aleksandra Anna ZIEMBA - nr na liście 21";"Rafał GIEROWSKI - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Cezary Józef TOMCZYK - nr na liście 1";"Dariusz JOŃSKI - nr na liście 2";"Agnieszka Małgorzata HANAJCZYK - nr na liście 3";"Krzysztof Gabor RĄKOWSKI - nr na liście 4";"Andrzej OWCZAREK - nr na liście 5";"Artur GIERULA - nr na liście 6";"Michał Marian PABICH - nr na liście 7";"Jacek Witold LEWERA - nr na liście 8";"Piotr Jacek SEWERYN - nr na liście 9";"Iwona Elżbieta LEWANDOWSKA - nr na liście 10";"Katarzyna Renata WRÓBEL - nr na liście 11";"Edyta Grażyna STRUMIAN - nr na liście 12";"Zbigniew WÓJCIK - nr na liście 13";"Michał Marcin KOWALCZYK - nr na liście 14";"Anna LIPIŃSKA - nr na liście 15";"Karolina Daria MATUSIAK - nr na liście 16";"Beata Maria ZIELIŃSKA - nr na liście 17";"Tomasz Bernard KĄCKI - nr na liście 18";"Barbara Maria JESIONOWSKA - nr na liście 19";"Marcin Miłosz SIERADZKI - nr na liście 20";"Katarzyna Kinga WOLNA - nr na liście 21";"Nina Barbara OKOŃ-WYDER - nr na liście 22";"Marek Grzegorz JACHIMEK - nr na liście 23";"Małgorzata Iwona GRABARCZYK - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Przemysław Szczepan SKUPIŃSKI - nr na liście 1";"Wojciech Stanisław GOŹDZIEWICZ - nr na liście 2";"Przemysław Bogusław TOBOLCZYK - nr na liście 3";"Jacek PIETRZAK - nr na liście 4";"Emilia MATUSIAK - nr na liście 5";"Monika Magdalena BACZYŃSKA-SOCHA - nr na liście 6";"Jakub Marcin KLIMKIEWICZ - nr na liście 7";"Jakub Mateusz GAWRON - nr na liście 8";"Lucyna Stanisława BARAŃSKA - nr na liście 9";"Mariusz Janusz DOMINIAK - nr na liście 10";"Edyta Zofia KLIMKIEWICZ - nr na liście 11";"Agnieszka Anna CHRUŚCIEL - nr na liście 12";"Natalia Ewa FURMAŃCZYK - nr na liście 13";"Jerzy BORYS - nr na liście 14";"Magdalena KOLĘDA - nr na liście 15";"Katarzyna OWCZAREK - nr na liście 16";"Marcin Tomasz MAJKOWSKI - nr na liście 17";"Michał Andrzej NEUMAN - nr na liście 18";"Joanna Agnieszka SYNCEREK - nr na liście 19";"Mariusz Tomasz SABELA - nr na liście 20";"Monika BARANIAK - nr na liście 21";"Adrian Piotr ROBACZYŃSKI - nr na liście 22";"Marcin Witold GOŹDZIK - nr na liście 23";"Beata Urszula PLACEK-KUJAWSKA - nr na liście 24"
"9336-9243-6079-0d96-2a17-950f-c29d-d70b";"101901";"11";"11";"miasto";"stały";"Publiczne Przedszkole nr 2 „Tęczowe Przedszkole”, Getta Żydowskiego 17a, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1425";"1536";"372";"1053";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1053";"0";"0";"1053";"5";"4";"1";"0";"1048";"188";"7";"164";"2";"0";"0";"3";"0";"0";"0";"1";"1";"0";"0";"0";"0";"6";"1";"0";"0";"0";"0";"2";"1";"0";"443";"136";"50";"8";"14";"9";"56";"59";"15";"32";"4";"3";"15";"1";"5";"5";"0";"4";"2";"3";"2";"3";"2";"11";"4";"96";"34";"12";"4";"3";"11";"1";"2";"0";"10";"0";"2";"1";"3";"2";"0";"1";"0";"0";"1";"0";"2";"6";"0";"1";"49";"21";"4";"13";"0";"0";"1";"1";"2";"0";"3";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"262";"201";"15";"3";"3";"18";"0";"4";"0";"3";"3";"1";"0";"0";"2";"2";"1";"0";"1";"0";"1";"4";"0";"0";"0";"10";"0";"0";"0";"2";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1"
"b5cf-6207-0934-1e34-8ed5-b1d2-dc21-e5dc";"101901";"11";"12";"miasto";"stały";"Szkoła Podstawowa nr 7 im. Władysława Broniewskiego, Wodna 32, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1385";"1510";"378";"1007";"4";"3";"0";"0";"0";"0";"0";"0";"0";"1007";"0";"0";"1007";"3";"3";"0";"0";"1004";"145";"5";"120";"2";"0";"0";"3";"1";"1";"0";"1";"3";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"2";"412";"141";"39";"17";"17";"6";"52";"53";"8";"30";"0";"2";"20";"2";"7";"2";"2";"2";"0";"3";"1";"1";"1";"6";"0";"140";"46";"18";"10";"2";"1";"0";"2";"0";"8";"0";"4";"3";"9";"0";"0";"3";"1";"0";"1";"3";"1";"26";"0";"2";"88";"24";"7";"25";"2";"4";"2";"1";"2";"3";"3";"2";"2";"1";"2";"0";"1";"2";"2";"2";"0";"1";"0";"211";"155";"13";"3";"2";"11";"0";"2";"0";"2";"4";"1";"0";"0";"1";"1";"1";"1";"1";"0";"3";"8";"0";"0";"2";"8";"3";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"e6f0-d786-1409-49f4-0948-7685-cbf1-8f9b";"101901";"11";"13";"miasto";"stały";"Publiczne Przedszkole nr 3 „Wesoła Trójeczka”, Szadkowska 22a, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1447";"1571";"524";"923";"1";"1";"0";"0";"0";"0";"0";"0";"0";"923";"0";"0";"923";"14";"10";"4";"0";"909";"108";"4";"90";"2";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"5";"0";"0";"1";"1";"0";"0";"0";"1";"379";"109";"53";"10";"30";"6";"41";"39";"18";"35";"0";"3";"8";"2";"4";"2";"5";"1";"0";"1";"1";"0";"0";"10";"1";"130";"37";"16";"10";"7";"5";"8";"1";"0";"16";"1";"2";"0";"13";"2";"0";"1";"3";"0";"1";"0";"0";"4";"1";"2";"64";"28";"5";"17";"0";"2";"5";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"2";"218";"150";"30";"3";"1";"13";"0";"3";"0";"1";"2";"1";"0";"0";"0";"3";"1";"2";"0";"1";"0";"4";"0";"0";"3";"10";"2";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"b499-1ee0-f03d-6a30-74c5-2433-cdfc-e45d";"101901";"11";"14";"miasto";"stały";"Szkoła Podstawowa nr 9 z Oddziałami Integracyjnymi im. Jana Pawła II, Kilińskiego 27, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1303";"1432";"380";"923";"0";"4";"0";"0";"0";"0";"0";"0";"0";"922";"0";"0";"922";"11";"3";"8";"0";"911";"125";"6";"92";"0";"2";"0";"4";"0";"2";"1";"2";"0";"0";"0";"2";"1";"9";"0";"0";"1";"1";"0";"1";"1";"0";"387";"158";"39";"6";"19";"5";"42";"50";"12";"19";"3";"1";"9";"0";"5";"3";"2";"0";"0";"0";"0";"1";"1";"6";"6";"119";"33";"23";"8";"7";"2";"5";"0";"1";"13";"0";"1";"0";"4";"3";"0";"1";"3";"0";"1";"0";"0";"11";"0";"3";"50";"19";"5";"17";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"219";"166";"8";"6";"4";"10";"0";"8";"0";"2";"3";"0";"1";"0";"0";"5";"1";"1";"0";"0";"0";"3";"0";"0";"1";"11";"1";"1";"0";"2";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0"
"a8b6-1079-af7d-b9d0-9ee2-e827-a440-f66e";"101901";"11";"15";"miasto";"stały";"Publiczne Przedszkole nr 6 z Oddziałami Integracyjnymi, Żytnia 19/23, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1402";"1524";"405";"997";"3";"5";"0";"0";"0";"0";"0";"0";"0";"995";"0";"0";"995";"5";"2";"3";"0";"990";"124";"8";"100";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"12";"1";"0";"0";"0";"0";"0";"0";"0";"434";"107";"59";"11";"0";"8";"36";"85";"29";"27";"1";"1";"15";"1";"3";"10";"4";"2";"1";"1";"4";"0";"2";"13";"14";"115";"42";"23";"3";"4";"4";"2";"1";"1";"6";"1";"1";"1";"5";"2";"0";"2";"1";"0";"0";"0";"3";"11";"1";"1";"71";"16";"16";"23";"0";"0";"4";"1";"1";"2";"2";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"2";"235";"180";"15";"2";"3";"10";"1";"3";"1";"0";"0";"2";"1";"1";"1";"1";"2";"5";"0";"0";"1";"5";"0";"0";"1";"11";"1";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"3"
"129e-d106-5c26-b53f-b2f0-7edc-e53b-0da3";"101901";"11";"16";"miasto";"stały";"Zespół Szkół Specjalnych im. Marii Grzegorzewskiej, Zielona 59a, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1588";"1709";"421";"1167";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1166";"0";"0";"1166";"22";"16";"6";"0";"1144";"156";"2";"135";"1";"2";"1";"1";"1";"1";"1";"2";"1";"0";"0";"2";"0";"5";"0";"0";"1";"0";"0";"0";"0";"0";"508";"160";"47";"9";"19";"9";"78";"66";"8";"49";"2";"3";"33";"1";"3";"1";"1";"2";"1";"2";"2";"0";"2";"5";"5";"132";"41";"26";"9";"5";"6";"7";"1";"1";"11";"1";"2";"0";"3";"0";"0";"0";"1";"1";"1";"1";"2";"11";"2";"0";"56";"21";"5";"9";"0";"0";"2";"2";"4";"1";"0";"0";"1";"1";"0";"0";"2";"2";"0";"0";"0";"1";"5";"288";"222";"25";"3";"3";"19";"0";"4";"0";"0";"1";"1";"2";"1";"1";"1";"2";"0";"0";"0";"0";"1";"0";"0";"2";"4";"0";"0";"0";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"1e3c-10df-201a-d09a-1449-85ed-3f98-a4f8";"101901";"11";"17";"miasto";"stały";"Szkoła Podstawowa nr 2, Spacerowa 90, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1373";"1482";"363";"1012";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1011";"0";"1";"1010";"6";"2";"4";"0";"1004";"150";"9";"124";"1";"2";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"1";"0";"0";"0";"0";"0";"0";"4";"447";"163";"44";"8";"16";"10";"46";"46";"8";"48";"1";"2";"20";"2";"4";"1";"0";"4";"1";"2";"1";"2";"0";"9";"9";"128";"49";"16";"20";"2";"1";"3";"0";"2";"9";"2";"0";"3";"7";"2";"0";"1";"1";"0";"1";"0";"0";"9";"0";"0";"54";"15";"12";"15";"1";"0";"4";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"213";"169";"8";"5";"2";"12";"1";"4";"0";"0";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"2";"0";"0";"3";"12";"2";"0";"1";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1";"2"
"66ae-b8cb-6845-0523-f45c-101f-90d6-693c";"101901";"11";"18";"miasto";"stały";"Szkoła Podstawowa nr 5 im. św. Alojzego Orione, Łaska 84, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1308";"1431";"447";"861";"0";"6";"0";"0";"0";"0";"0";"0";"0";"860";"0";"1";"859";"8";"6";"2";"0";"851";"130";"8";"114";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"367";"117";"55";"10";"15";"10";"31";"43";"14";"33";"2";"1";"8";"2";"6";"2";"3";"2";"1";"3";"1";"0";"0";"4";"4";"95";"39";"18";"9";"5";"1";"1";"2";"1";"9";"1";"0";"2";"4";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"48";"21";"10";"4";"0";"3";"1";"0";"0";"2";"1";"1";"0";"0";"0";"1";"0";"0";"0";"2";"0";"1";"1";"204";"148";"13";"9";"8";"4";"1";"7";"0";"0";"3";"0";"1";"1";"0";"4";"0";"0";"0";"0";"0";"5";"0";"0";"0";"7";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1"
"0c61-96b3-abf3-1f35-698f-7c6d-1dda-0c13";"101901";"11";"19";"miasto";"stały";"Świetlica, Świerkowa 65, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1593";"1737";"453";"1140";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1139";"0";"0";"1139";"11";"5";"6";"0";"1128";"167";"4";"141";"4";"0";"0";"6";"1";"1";"0";"1";"0";"0";"1";"0";"0";"7";"0";"0";"0";"1";"0";"0";"0";"0";"492";"155";"41";"10";"12";"12";"45";"93";"19";"61";"3";"3";"6";"0";"9";"2";"5";"1";"0";"0";"0";"1";"0";"9";"5";"124";"39";"18";"9";"3";"5";"3";"1";"1";"13";"2";"2";"3";"7";"4";"2";"0";"0";"0";"0";"0";"0";"10";"0";"2";"79";"29";"8";"25";"0";"0";"3";"1";"1";"2";"1";"2";"1";"2";"0";"0";"1";"0";"0";"0";"0";"1";"2";"259";"199";"12";"9";"2";"16";"0";"3";"0";"1";"3";"1";"1";"2";"0";"4";"2";"1";"0";"0";"1";"1";"0";"0";"1";"7";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"ced4-ba21-0957-016a-dd42-23f2-da40-5e8c";"101901";"11";"20";"miasto";"stały";"Szkoła Podstawowa nr 13 im. Kolejarzy Polskich, 1 - go Maja 27, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1457";"1596";"481";"976";"0";"5";"0";"0";"0";"0";"0";"0";"0";"975";"0";"0";"975";"13";"12";"1";"0";"962";"100";"4";"77";"1";"1";"0";"2";"0";"0";"3";"1";"0";"0";"0";"0";"3";"4";"0";"0";"0";"0";"0";"1";"0";"3";"500";"138";"55";"7";"8";"17";"72";"50";"29";"51";"2";"5";"16";"2";"12";"2";"0";"7";"0";"1";"1";"2";"1";"10";"12";"86";"25";"26";"4";"4";"0";"3";"1";"0";"4";"0";"1";"0";"9";"0";"0";"2";"2";"0";"0";"0";"1";"4";"0";"0";"72";"25";"8";"12";"0";"1";"4";"0";"6";"1";"1";"0";"1";"3";"2";"1";"1";"1";"1";"2";"0";"0";"2";"194";"114";"16";"3";"3";"32";"0";"1";"0";"0";"5";"1";"0";"0";"1";"3";"2";"1";"1";"2";"2";"3";"2";"0";"2";"10";"1";"0";"0";"0";"4";"1";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5a7f-871e-7b72-0267-7c84-24b4-174a-907c";"101901";"11";"21";"miasto";"stały";"Filia Miejskiego Domu Kultury, 1 - go Maja 5 - 7, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"1373";"1489";"439";"934";"0";"4";"0";"0";"0";"0";"0";"0";"0";"934";"0";"0";"934";"9";"8";"1";"0";"925";"102";"4";"71";"3";"0";"0";"2";"1";"0";"3";"1";"1";"1";"0";"0";"0";"6";"0";"0";"3";"0";"2";"0";"0";"4";"465";"138";"51";"15";"10";"29";"71";"53";"26";"21";"0";"5";"13";"5";"3";"2";"1";"2";"1";"1";"1";"1";"2";"8";"6";"101";"31";"21";"9";"3";"5";"7";"0";"1";"1";"1";"3";"1";"2";"1";"0";"0";"5";"0";"1";"2";"1";"5";"0";"1";"45";"23";"3";"8";"0";"0";"1";"0";"1";"0";"0";"0";"2";"3";"0";"0";"0";"0";"1";"3";"0";"0";"0";"206";"139";"17";"1";"4";"21";"0";"4";"0";"1";"4";"0";"0";"0";"2";"3";"3";"1";"0";"1";"1";"2";"0";"0";"2";"6";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"bfc5-1cbb-3b31-358d-b21d-f5a8-ce6e-b2ef";"101901";"11";"22";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej, Łaska 42, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"51";"52";"31";"20";"0";"1";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0";"20";"2";"2";"0";"0";"18";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"2";"1";"2";"1";"2";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"0fcc-6114-ee37-2439-1e99-72f7-ddb2-b359";"101901";"11";"23";"miasto";"zakład leczniczy";"Zduńskowolski Szpital Powiatowy Sp. z o. o., Królewska 29, 98-220 Zduńska Wola";"m. Zduńska Wola";"zduńskowolski";"łódzkie";"61";"64";"29";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"32";"1";"0";"1";"0";"31";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"8";"1";"0";"1";"1";"2";"6";"0";"4";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8468-4e09-af15-2d08-64bd-3931-e4a2-65bb";"101902";"11";"1";"miasto";"stały";"Szkoła Podstawowa im. Tadeusza Kościuszki w Szadku, Szadek Prusinowska 4, 98-240 Szadku";"gm. Szadek";"zduńskowolski";"łódzkie";"1433";"1589";"459";"974";"4";"16";"0";"0";"0";"0";"0";"0";"0";"974";"0";"0";"974";"20";"13";"7";"0";"954";"190";"12";"163";"4";"0";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"1";"5";"1";"0";"0";"0";"0";"0";"0";"0";"466";"83";"120";"9";"20";"10";"12";"18";"3";"9";"3";"0";"150";"1";"6";"2";"1";"0";"0";"0";"0";"0";"2";"12";"5";"109";"30";"22";"8";"5";"4";"4";"2";"3";"7";"1";"1";"0";"3";"0";"0";"1";"7";"0";"2";"0";"0";"8";"1";"0";"50";"16";"10";"5";"4";"1";"0";"1";"3";"1";"0";"1";"1";"0";"0";"0";"0";"2";"0";"0";"2";"3";"0";"137";"74";"20";"8";"1";"8";"1";"4";"1";"1";"2";"0";"1";"2";"1";"1";"0";"2";"2";"0";"1";"2";"0";"2";"3";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
