"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna MUCHA - nr na liście 1";"Michał Mateusz KRAWCZYK - nr na liście 2";"Marta Anna WCISŁO - nr na liście 3";"Paweł Krzysztof NAKONIECZNY - nr na liście 4";"Bożena Grażyna LISOWSKA - nr na liście 5";"Krzysztof BABISZ - nr na liście 6";"Krzysztof KOMORSKI - nr na liście 7";"Krzysztof BOJARSKI - nr na liście 8";"Lucjan ORGASIŃSKI - nr na liście 9";"Bożenna WASILEWSKA - nr na liście 10";"Waldemar Franciszek BIAŁOWĄS - nr na liście 11";"Józef Stanisław JUCHNIKOWSKI - nr na liście 12";"Sylwia Stanisława GUZ - nr na liście 13";"Paweł Tomasz KUREK - nr na liście 14";"Magdalena Anna SZABAŁA - nr na liście 15";"Maciej Stefan TRYBOŃ - nr na liście 16";"Małgorzata Teresa DUNECKA - nr na liście 17";"Adam Andrzej KALBARCZYK - nr na liście 18";"Tomasz Lech BUCZEK - nr na liście 19";"Joanna Sława HOŁDA - nr na liście 20";"Katarzyna FATYGA - nr na liście 21";"Krzysztof Andrzej GŁADYSZ - nr na liście 22";"Magdalena Mariola WOJCIECHOWSKA-JĘDRZEJCZYK - nr na liście 23";"Michał Marcin MIŁOSZ - nr na liście 24";"Mariusz Grzegorz AUSZ - nr na liście 25";"Anna Barbara PADO - nr na liście 26";"Piotr SZCZUCKI - nr na liście 27";"Marek RAK - nr na liście 28";"Katarzyna Dorota WIĘCEK - nr na liście 29";"Zbigniew Wiktor JURKOWSKI - nr na liście 30";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jakub KULESZA - nr na liście 1";"Rafał MEKLER - nr na liście 2";"Jacek Mikołaj TOMASIAK - nr na liście 3";"Małgorzata Aneta TYLUS - nr na liście 4";"Mateusz Stanisław GRYZ - nr na liście 5";"Zbigniew Jakub WACH - nr na liście 6";"Anna Maria ZAJĄCZKOWSKA - nr na liście 7";"Michał WYPYCH - nr na liście 8";"Arkadiusz GAJDA - nr na liście 9";"Rafał Janusz KULICKI - nr na liście 10";"Piotr Marcin ZDUŃCZYK - nr na liście 11";"Piotr MAREK - nr na liście 12";"Ryszard Witold MILEWSKI - nr na liście 13";"Andrzej Tomasz WIĘCŁAWSKI - nr na liście 14";"Alicja WIECZOREK-KABAT - nr na liście 15";"Paweł Robert KUSIAK - nr na liście 16";"Anna REJA - nr na liście 17";"Anna Zofia SKWAREK - nr na liście 18";"Ewa Maria KRAWCZYK - nr na liście 19";"Marek Jakub SKARŻYŃSKI - nr na liście 20";"Monika Teresa AUGUSTYNOWICZ - nr na liście 21";"Dorota Maria MAZEK - nr na liście 22";"Damian ŁAGOWSKI - nr na liście 23";"Olga DROZD - nr na liście 24";"Anna KABASA - nr na liście 25";"Anna Joanna FLIS - nr na liście 26";"Szczepan KUPISZ - nr na liście 27";"Piotr Adam PANASIUK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jan Zbigniew ŁOPATA - nr na liście 1";"Marek KOS - nr na liście 2";"Henryk Józef SMOLARZ - nr na liście 3";"Grzegorz Krzysztof KAPUSTA - nr na liście 4";"Dariusz Maksymilian KRZĘCIO - nr na liście 5";"Piotr Sławomir RZETELSKI - nr na liście 6";"Zenon Jerzy RODZIK - nr na liście 7";"Grzegorz Stanisław SZYSZKO - nr na liście 8";"Marek KOPEĆ - nr na liście 9";"Dariusz Stanisław KOŁODZIEJCZYK - nr na liście 10";"Marceli Mateusz NIEZGODA - nr na liście 11";"Karolina KUCHARCZYK - nr na liście 12";"Edyta Agnieszka DUDZIŃSKA - nr na liście 13";"Jerzy Włodzimierz BEDNARSKI - nr na liście 14";"Anna GRZYWACZEWSKA - nr na liście 15";"Anna SZMIDT - nr na liście 16";"Eliza Agata FRANCZAK - nr na liście 17";"Krzysztof Kamil CHOCHOWSKI - nr na liście 18";"Daniel STANIBUŁA - nr na liście 19";"Marlena PIĄTEK - nr na liście 20";"Magdalena MISIASZEK - nr na liście 21";"Renata Jolanta KASPRZAK - nr na liście 22";"Urszula Monika DRĄŻYK-ŚWITAJ - nr na liście 23";"Małgorzata BUJAK - nr na liście 24";"Magdalena Maria WDOWIAK - nr na liście 25";"Jacek Andrzej WILK - nr na liście 26";"Henryk Jan RUDNIK - nr na liście 27";"Barbara KOT - nr na liście 28";"Aneta ODROBIŃSKA - nr na liście 29";"Daniel SŁOWIK - nr na liście 30";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Sylwester Karol TUŁAJEW - nr na liście 1";"Przemysław CZARNEK - nr na liście 2";"Gabriela MASŁOWSKA - nr na liście 3";"Artur SOBOŃ - nr na liście 4";"Lech Stanisław SPRAWKA - nr na liście 5";"Krzysztof SZULOWSKI - nr na liście 6";"Krzysztof GŁUCHOWSKI - nr na liście 7";"Sławomir SKWAREK - nr na liście 8";"Adam Krzysztof KAŁASKA - nr na liście 9";"Jerzy Feliks BIELECKI - nr na liście 10";"Teresa BOGACKA - nr na liście 11";"Magdalena FILIPEK-SOBCZAK - nr na liście 12";"Leszek KOWALCZYK - nr na liście 13";"Kazimierz Bogusław CHOMA - nr na liście 14";"Marek Grzegorz WOJCIECHOWSKI - nr na liście 15";"Tomasz Zbigniew PITUCHA - nr na liście 16";"Arkadiusz JUREK - nr na liście 17";"Piotr Andrzej PATKOWSKI - nr na liście 18";"Jolanta SZAŁAS - nr na liście 19";"Andrzej Marek PRUSZKOWSKI - nr na liście 20";"Ewa ZYBAŁA - nr na liście 21";"Krzysztof Piotr PODKAŃSKI - nr na liście 22";"Renata Maria SZCZYPA - nr na liście 23";"Dorota BARANOWSKA - nr na liście 24";"Ewa SZAŁACHWIEJ - nr na liście 25";"Dorota SKRZAT - nr na liście 26";"Magdalena Sylwia UDRYCKA - nr na liście 27";"Radosław Marian ŚPIEWAK - nr na liście 28";"Ilona Ewelina DUDA - nr na liście 29";"Jan Jakub KANTHAK - nr na liście 30";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Jacek Andrzej CZERNIAK - nr na liście 1";"Magdalena Anna DŁUGOSZ - nr na liście 2";"Tomasz KITLIŃSKI - nr na liście 3";"Marek MAZUREK - nr na liście 4";"Katarzyna Edyta ZABRATAŃSKA - nr na liście 5";"Marek Waldemar KOŁODZIEJCZYK - nr na liście 6";"Robert Michał LACHOWSKI - nr na liście 7";"Agnieszka Monika LENART - nr na liście 8";"Paulina SKIBA - nr na liście 9";"Agnieszka Halina MARCINKOWSKA-KOZAK - nr na liście 10";"Władysław MASZKOWSKI - nr na liście 11";"Jolanta REBEJKO - nr na liście 12";"Beata WICHA - nr na liście 13";"Andrzej Wawrzyniec BANAŚ - nr na liście 14";"Adrian STĘPNIAK - nr na liście 15";"Jarosław Paweł IWAN - nr na liście 16";"Patryk STOLARSKI - nr na liście 17";"Karolina SŁOMKA - nr na liście 18";"Barbara KOWALSKA - nr na liście 19";"Gabriel Jan KACZYŃSKI - nr na liście 20";"Anna Maria ŁABAREWICZ - nr na liście 21";"Grażyna Irena ROJEK - nr na liście 22";"Dariusz Władysław FIGURA - nr na liście 23";"Walenty KUŁAGO - nr na liście 24";"Monika Barbara MIKITA-SKIBA - nr na liście 25";"Grzegorz Jerzy NOWICKI - nr na liście 26";"Joanna Edyta KASZA - nr na liście 27";"Emilia Dominika SKUBIS - nr na liście 28";"Szymon FURMANIAK - nr na liście 29";"Jacek Marek GALLANT - nr na liście 30";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek Marian WOCH - nr na liście 1";"Barbara BERECKA - nr na liście 2";"Jarosław Szczepan MARKIEWICZ - nr na liście 3";"Andrzej Robert KUSZYK - nr na liście 4";"Arkadiusz POGONOWSKI - nr na liście 5";"Jolanta Marta ZARYCHTA - nr na liście 6";"Adrian Hai DANG XUAN - nr na liście 7";"Agnieszka Monika MAZUR - nr na liście 8";"Arkadiusz Jacek MISIAK - nr na liście 9";"Dariusz KRZYSZTOFIK - nr na liście 10";"Anna ROLA - nr na liście 11";"Marlena Wanda STRADOMSKA - nr na liście 12";"Paweł TCHOREK - nr na liście 13";"Małgorzata Anna SZWAJEWSKA - nr na liście 14";"Karol Paweł DADEJ - nr na liście 15";"Jolanta Barbara TARŁOWSKA - nr na liście 16";"Marcin Jakub PIETROSIŃSKI - nr na liście 17";"Tomasz Marcin SŁAPCZYŃSKI - nr na liście 18";"Piotr DOMAŃSKI - nr na liście 19";"Magdalena MYŚLIWIEC - nr na liście 20";"Mateusz Waldemar KAMOLA - nr na liście 21";"Katarzyna KOKOT - nr na liście 22";"Piotr Mariusz ZIELIŃSKI - nr na liście 23";"Artur Lech BANACH - nr na liście 24";"Tomasz Wojciech KĘPOWICZ - nr na liście 25";"Renata GRZEGORCZYK - nr na liście 26";"Ines Agnieszka KIERZKOWSKA-ŻUK - nr na liście 27";"Marek Robert MANDELA - nr na liście 28";"Wojciech SZWERC - nr na liście 29";"Dominika CINNER - nr na liście 30";"Liczba obwodów"
"061002";"gmina wiejska";"gm. Ludwin";"łęczyński";"lubelskie";3904;4302;1538;2366;0;15;0;0;0;0;0;0;0;2366;0;0;2366;24;19;5;0;2342;361;114;5;23;1;3;3;4;190;2;2;1;0;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;2;5;168;103;1;3;7;2;1;10;4;6;2;2;1;2;2;1;0;2;0;3;0;1;0;1;6;0;1;1;6;214;39;5;97;7;2;2;1;4;4;1;3;4;2;2;1;1;4;1;0;1;0;1;0;16;1;1;0;1;1;12;1442;235;446;48;450;25;8;18;4;5;5;25;11;8;8;12;25;10;0;8;13;14;2;0;10;6;0;5;3;15;23;119;43;29;5;8;2;1;1;6;1;0;2;2;1;3;0;0;1;2;1;2;0;1;0;0;1;1;2;1;0;3;38;7;3;0;2;0;0;1;2;1;0;4;0;0;0;0;1;2;0;0;0;0;1;2;1;1;3;1;1;0;5;5
"061003";"gmina miejsko-wiejska";"gm. Łęczna";"łęczyński";"lubelskie";16766;17895;5680;11088;8;47;0;0;0;0;0;0;0;11086;0;0;11086;96;66;30;0;10990;2313;674;53;162;8;24;7;17;1299;1;1;8;2;6;2;3;0;2;3;5;1;4;2;4;3;0;2;0;2;8;10;909;557;38;48;19;10;15;29;12;11;11;6;13;5;12;10;7;10;10;1;5;1;0;6;26;0;7;8;32;750;225;35;79;13;12;25;5;9;11;15;8;16;12;6;6;4;7;5;2;8;2;4;3;72;2;5;0;11;2;146;6238;1159;1499;331;2019;126;16;16;27;16;23;159;62;31;28;59;143;18;9;20;68;39;22;5;14;10;12;4;12;45;246;627;251;138;24;15;18;9;26;22;18;8;1;5;9;8;8;2;7;11;6;1;3;5;7;1;2;3;2;3;0;14;153;22;11;1;5;5;5;10;20;0;2;13;1;3;0;0;1;0;2;2;4;5;2;2;4;2;1;2;1;1;26;16
"061004";"gmina wiejska";"gm. Milejów";"łęczyński";"lubelskie";6547;7138;2961;3585;5;14;0;0;0;0;0;0;0;3585;0;0;3585;61;37;24;0;3524;499;160;13;31;2;5;7;7;248;2;1;4;0;3;1;0;0;0;4;2;1;0;1;0;2;1;1;0;0;0;3;236;131;32;3;6;3;2;4;15;4;3;2;8;2;1;0;3;4;1;2;1;1;0;0;2;0;1;2;3;311;77;8;35;5;1;10;3;10;4;15;2;9;7;4;2;1;2;0;1;5;2;4;0;24;1;3;0;7;2;67;2210;368;458;46;921;33;9;13;8;7;12;38;22;16;5;22;11;23;6;10;6;11;20;0;3;44;5;4;3;24;62;213;106;39;7;6;8;2;2;3;5;2;1;1;3;1;1;0;1;3;0;2;3;4;4;0;0;0;0;1;2;6;55;8;5;0;3;3;1;4;1;2;0;3;3;1;1;1;1;0;0;1;6;1;1;3;1;1;1;1;0;0;2;9
"061005";"gmina wiejska";"gm. Puchaczów";"łęczyński";"lubelskie";4034;4381;1416;2618;4;10;0;0;0;0;0;0;0;2618;0;0;2618;33;21;12;0;2585;282;102;5;23;2;4;1;3;133;0;0;1;0;0;1;2;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;189;112;7;5;3;0;4;7;6;5;0;0;8;2;6;0;4;2;0;0;0;1;0;0;4;0;4;1;8;268;66;5;46;8;2;3;1;3;3;3;0;2;4;2;1;0;0;1;1;3;3;0;0;6;1;2;0;6;0;96;1709;217;380;76;754;24;7;7;9;3;4;41;14;5;11;11;17;23;1;10;9;1;4;1;2;2;3;6;0;13;54;108;51;16;4;2;5;2;1;4;6;2;1;0;0;0;1;1;1;5;0;1;0;0;1;0;1;0;0;0;0;3;29;4;2;0;1;0;1;2;3;0;1;0;0;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;9;6
"061006";"gmina wiejska";"gm. Spiczyn";"łęczyński";"lubelskie";4046;4466;1589;2457;0;7;0;0;0;0;0;0;0;2457;0;0;2457;31;16;15;0;2426;428;169;16;55;5;6;1;9;133;2;0;8;1;2;0;2;0;1;0;1;3;2;0;0;1;0;1;0;0;1;9;224;133;15;7;7;2;3;5;8;6;5;1;5;1;3;0;4;2;3;1;0;0;0;1;2;1;2;0;7;211;33;14;102;3;3;5;3;2;3;2;2;4;2;5;0;1;2;0;1;1;2;0;2;9;0;3;1;0;0;6;1378;330;453;41;230;57;6;11;8;2;7;36;19;26;3;6;24;4;3;3;5;19;7;2;0;0;5;8;3;8;52;144;55;29;5;2;7;2;4;4;10;1;0;1;5;0;1;0;3;4;0;3;0;0;1;0;2;0;0;1;0;4;41;9;4;0;1;0;2;9;1;0;0;1;1;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0;0;1;6;5
"061101";"gmina miejska";"m. Łuków";"łukowski";"lubelskie";21530;22955;6787;14742;13;98;1;1;0;0;0;0;1;14742;1;0;14742;149;83;66;0;14593;2489;1550;194;56;11;144;9;15;8;5;10;5;84;11;11;5;311;5;2;4;1;9;2;3;2;4;3;0;5;6;14;1051;654;39;25;17;52;11;27;20;43;6;10;17;10;9;7;8;17;13;8;5;1;3;3;10;8;3;4;21;1291;149;37;117;21;388;16;6;6;366;11;8;19;18;6;5;10;6;8;2;6;3;2;2;9;2;7;3;32;6;20;8076;523;2273;156;108;52;42;2350;1910;32;34;59;28;52;7;38;18;21;51;23;5;24;6;6;34;3;26;6;7;54;128;1254;598;223;46;59;23;12;24;31;40;13;4;14;21;9;11;6;5;21;10;11;1;10;2;1;4;12;3;8;4;28;432;28;8;4;6;276;3;14;11;15;1;23;2;1;2;1;1;2;0;8;4;1;7;0;0;0;2;0;3;0;9;22
"061102";"gmina miejska";"m. Stoczek Łukowski";"łukowski";"lubelskie";1899;2057;624;1275;3;8;0;0;0;0;0;0;0;1275;0;0;1275;15;11;4;0;1260;186;144;6;1;2;0;2;1;3;0;1;0;5;1;3;1;4;1;3;1;0;0;0;2;0;0;0;2;1;0;2;67;35;2;1;3;0;1;2;3;3;0;0;2;1;1;2;0;2;1;1;0;0;0;1;0;0;4;0;2;129;30;1;5;3;16;0;2;3;24;3;0;2;8;0;0;2;0;1;0;3;1;0;1;1;11;2;0;6;0;4;763;70;113;19;13;7;9;88;344;2;5;34;4;4;0;6;3;0;2;2;1;3;0;1;3;0;4;0;0;12;14;96;39;22;3;3;5;2;0;2;4;1;0;0;3;0;0;0;1;4;0;2;0;0;0;0;0;0;0;1;0;4;19;3;0;0;0;2;1;0;1;1;1;6;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2
"061103";"gmina wiejska";"gm. Adamów";"łukowski";"lubelskie";4078;4440;1530;2547;2;16;0;0;0;0;0;0;0;2547;0;0;2547;29;14;15;0;2518;201;127;18;8;1;2;6;2;0;1;2;1;6;3;2;2;9;0;1;0;0;2;0;0;2;1;1;0;2;1;1;131;83;8;2;2;3;3;2;2;3;0;2;6;1;2;0;0;4;5;1;0;0;0;0;1;0;0;0;1;192;36;2;13;8;11;6;3;1;66;1;1;6;3;2;2;2;0;1;0;1;1;0;1;11;0;1;0;12;1;0;1866;45;167;15;30;6;4;107;1399;10;6;5;8;18;1;5;1;0;7;6;0;1;0;1;2;0;1;1;1;4;15;105;47;16;3;5;3;5;1;4;3;0;0;6;1;2;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;23;3;0;0;0;5;1;2;2;0;0;0;0;1;0;2;0;0;0;1;1;0;1;1;0;0;1;0;0;0;2;7
"061104";"gmina wiejska";"gm. Krzywda";"łukowski";"lubelskie";7362;8021;3062;4300;7;16;0;0;0;0;0;0;0;4300;0;1;4299;70;44;26;0;4229;204;125;13;5;3;12;1;1;2;0;2;1;2;2;5;4;10;1;0;0;1;4;1;1;2;0;1;0;0;2;3;226;127;6;13;3;3;1;11;10;13;1;2;7;2;2;2;1;4;5;2;3;0;0;0;0;1;4;2;1;531;31;15;28;52;21;2;2;7;118;4;1;4;2;0;3;2;1;0;1;1;3;0;0;2;1;2;1;224;0;3;3038;161;374;42;62;19;27;156;1896;34;20;22;13;53;0;19;4;2;20;4;1;2;1;3;6;1;5;1;4;35;51;177;81;40;6;6;1;7;0;3;7;0;0;0;6;0;0;1;1;6;1;0;1;1;2;1;0;0;1;2;0;3;53;9;3;2;0;10;0;2;4;1;1;9;1;0;1;1;0;0;0;2;0;0;1;1;0;0;1;0;1;0;3;8
"061105";"gmina wiejska";"gm. Łuków";"łukowski";"lubelskie";12369;13582;4265;8105;5;25;0;0;0;0;0;0;0;8103;0;0;8103;88;64;24;0;8015;529;297;22;6;4;36;7;6;5;6;3;2;64;2;9;1;33;0;0;1;0;1;2;1;4;0;0;1;2;5;9;572;316;25;17;19;45;12;13;19;21;2;9;14;3;5;3;2;5;7;3;1;4;0;3;7;3;0;4;10;761;87;16;29;62;198;5;3;13;251;7;2;9;13;3;6;3;1;5;1;7;1;0;2;6;5;1;0;15;3;7;5721;344;982;210;84;26;33;2408;1240;19;32;34;28;30;5;15;5;13;13;21;5;12;2;3;11;5;12;5;7;54;63;295;126;58;8;17;2;6;7;8;12;3;2;2;5;3;4;3;4;5;0;3;0;1;2;0;0;2;4;1;2;5;137;14;8;2;0;56;1;2;11;2;3;11;0;2;1;2;1;0;2;4;2;0;0;0;2;0;0;0;1;0;10;15
"061106";"gmina wiejska";"gm. Serokomla";"łukowski";"lubelskie";2948;3210;1268;1680;5;6;0;0;0;0;0;0;0;1680;0;0;1680;20;14;6;0;1660;95;53;5;6;4;0;0;0;2;0;2;3;0;3;0;1;7;0;0;1;0;5;0;0;0;0;0;0;0;2;1;100;56;7;5;1;1;1;2;3;3;1;1;3;3;0;1;0;1;1;2;1;2;0;0;1;2;2;0;0;159;20;6;21;23;5;2;1;2;58;2;0;6;2;2;0;2;0;0;1;0;0;0;0;1;1;2;0;0;0;2;1239;64;251;30;36;14;6;85;659;3;3;11;3;17;0;6;6;2;9;2;3;3;1;0;0;0;1;0;1;9;14;58;26;6;1;5;1;3;0;2;2;0;0;1;0;1;1;0;0;2;1;1;0;0;0;0;0;0;2;0;0;3;9;2;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;5
"061107";"gmina wiejska";"gm. Stanin";"łukowski";"lubelskie";6892;7504;2467;4425;1;17;0;0;0;0;0;0;0;4425;0;0;4425;86;55;31;0;4339;128;80;7;4;2;3;1;0;3;0;5;1;10;0;2;1;5;1;0;0;0;0;0;0;0;0;0;0;1;1;1;188;130;10;5;3;5;0;3;1;11;0;2;1;2;1;0;1;4;2;0;0;0;1;0;2;1;1;1;1;972;9;4;7;32;27;3;1;5;848;1;0;2;3;1;2;3;0;2;2;1;1;1;0;2;1;1;0;10;1;2;2944;111;328;35;30;14;10;236;2028;15;9;12;8;9;5;14;7;4;9;5;3;2;0;1;1;0;4;1;1;18;24;81;42;7;4;4;0;2;4;0;6;0;0;0;0;0;0;2;3;2;0;2;2;0;0;0;0;0;0;1;0;0;26;3;3;0;1;4;0;1;2;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;2;0;1;2;9
"061108";"gmina wiejska";"gm. Stoczek Łukowski";"łukowski";"lubelskie";5681;6316;2038;3643;2;19;0;0;0;0;0;0;0;3640;0;0;3640;60;38;22;0;3580;164;106;10;3;0;3;3;0;2;0;3;0;10;2;3;2;9;0;0;0;0;2;0;2;1;0;0;0;0;2;1;155;80;3;6;4;3;0;6;9;5;0;2;7;1;2;2;1;5;8;3;2;0;1;0;0;0;2;1;2;315;56;19;28;13;30;3;3;11;79;6;2;10;3;2;3;3;3;4;0;10;0;1;1;2;10;1;0;6;1;5;2808;332;440;86;53;26;24;388;1142;22;19;41;15;25;4;33;4;8;11;10;6;13;2;7;5;2;10;3;11;32;34;92;34;18;2;4;1;0;2;1;8;0;1;2;1;2;1;0;1;6;1;1;0;0;0;0;0;0;1;1;1;3;46;5;1;0;0;12;1;0;4;3;0;6;0;3;1;0;0;0;0;1;1;2;2;1;0;0;1;0;1;0;1;10
"061109";"gmina wiejska";"gm. Trzebieszów";"łukowski";"lubelskie";5331;5831;1573;3758;3;14;0;0;0;0;0;0;0;3758;0;0;3758;34;19;15;0;3724;134;67;6;7;2;4;2;3;1;1;1;0;22;2;0;0;10;1;0;3;0;0;0;1;0;0;0;0;0;0;1;212;130;16;4;6;5;0;4;3;5;2;3;13;1;2;0;1;1;3;1;2;0;2;2;3;0;1;0;2;255;34;13;32;18;86;4;1;4;40;1;1;1;1;0;3;0;0;4;0;1;2;1;1;1;0;0;0;2;1;3;3004;317;814;53;40;19;15;1093;416;9;13;43;11;24;2;23;1;7;9;9;2;3;4;2;5;2;6;0;1;27;34;88;34;24;1;2;0;0;1;2;5;1;6;1;0;0;0;0;2;0;1;2;0;1;0;0;0;0;4;0;0;1;31;9;2;1;0;6;0;1;1;0;1;1;0;0;1;1;0;3;0;1;0;0;0;0;0;0;1;0;1;0;1;7
"061110";"gmina wiejska";"gm. Wojcieszków";"łukowski";"lubelskie";4911;5402;1984;2927;8;7;0;0;0;0;0;0;0;2926;0;0;2926;55;41;14;0;2871;132;86;4;10;0;2;0;3;0;0;0;1;4;2;7;1;7;0;1;1;0;0;2;1;0;0;0;0;0;0;0;126;60;4;6;6;3;6;6;6;1;3;5;4;2;0;1;0;3;5;0;0;1;1;1;1;0;0;0;1;306;32;12;13;5;13;3;3;1;191;1;1;3;2;1;1;1;1;1;1;5;1;2;0;1;0;0;0;10;0;1;2198;116;384;31;39;18;10;166;1285;11;6;12;1;24;0;21;4;3;14;3;0;5;2;1;1;2;4;2;1;18;14;75;31;12;1;8;3;1;0;1;2;3;0;0;0;1;2;0;1;1;0;6;0;0;0;1;0;0;0;0;1;0;34;5;2;2;0;3;0;5;1;2;1;4;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;3;8
"061111";"gmina wiejska";"gm. Wola Mysłowska";"łukowski";"lubelskie";3624;3908;1422;2202;4;10;0;0;0;0;0;0;0;2202;0;0;2202;35;26;9;0;2167;89;51;6;2;5;0;4;2;2;0;0;0;2;0;4;2;1;0;0;2;1;3;1;0;0;0;0;0;1;0;0;113;66;7;1;4;4;0;3;4;4;0;0;5;1;0;2;1;1;1;1;0;0;0;0;0;1;2;0;5;235;23;11;5;107;7;1;2;6;30;1;1;7;2;1;1;0;0;1;1;2;0;2;1;0;0;2;0;19;1;1;1644;151;200;41;31;11;14;132;892;15;14;12;7;23;2;20;3;5;3;5;2;8;6;0;3;2;3;0;0;16;23;63;28;16;2;3;3;1;1;1;0;0;1;0;0;0;0;1;1;1;0;2;0;0;0;1;0;1;0;0;0;0;23;3;1;0;0;2;0;1;2;4;1;2;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;0;0;2;4
"061201";"gmina wiejska";"gm. Chodel";"opolski";"lubelskie";4750;5263;2027;2723;6;13;0;0;0;0;0;0;0;2723;0;0;2723;37;25;12;0;2686;165;114;5;15;0;4;7;0;0;3;0;0;0;0;2;1;0;1;2;1;0;0;0;0;0;0;0;6;2;2;0;160;93;7;4;4;1;4;4;1;3;1;2;7;2;1;2;1;2;3;1;3;0;2;2;3;3;1;1;2;256;85;21;17;8;2;16;58;2;3;4;1;6;8;1;1;3;1;0;4;1;5;2;0;0;3;0;0;1;0;3;1928;529;633;90;126;39;14;10;5;8;9;20;23;15;67;69;7;3;6;11;6;6;12;3;9;2;4;0;109;17;76;145;63;25;6;3;2;2;1;5;1;3;0;1;5;0;17;0;0;1;1;3;0;0;1;0;0;0;1;0;1;3;32;2;4;2;0;0;1;0;8;0;0;1;1;1;0;1;2;1;0;1;0;1;1;1;0;0;1;0;0;0;3;5
"061202";"gmina miejsko-wiejska";"gm. Józefów nad Wisłą";"opolski";"lubelskie";4871;5356;2252;2619;0;17;0;0;0;0;0;0;0;2619;0;0;2619;30;14;16;0;2589;208;144;4;13;0;10;17;4;0;0;1;0;1;1;2;0;0;0;0;2;0;1;1;1;0;0;0;5;0;0;1;143;79;9;5;6;2;1;9;3;4;3;2;2;2;1;1;1;2;3;1;0;1;0;1;2;0;2;1;0;360;53;80;5;16;2;22;45;6;1;8;3;4;3;0;1;2;1;1;0;95;1;1;0;2;2;0;1;1;0;4;1673;480;322;90;76;29;30;22;8;5;23;41;24;20;177;46;2;3;6;16;5;5;42;2;3;0;11;3;98;21;63;165;72;26;4;7;1;3;6;7;3;1;1;0;9;1;4;1;0;1;1;2;0;0;0;0;0;0;4;0;2;9;40;7;2;2;2;0;1;4;4;0;1;1;0;0;0;1;0;0;1;1;0;5;2;0;0;0;1;0;1;0;4;6
