"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"FENDRYCH Ewa Edyta - KW BEZPARTYJNI SAMORZĄDOWCY";"BAGIŃSKI Mikołaj Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"BIENIECKI Maciej Bogumił - KW BEZPARTYJNI SAMORZĄDOWCY";"KULA Damian Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"NABRDALIK Marzena Józefa - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABOWSKA Aleksandra Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"SZWANKOWSKI Sylwester Waldemar - KW BEZPARTYJNI SAMORZĄDOWCY";"SKOWRON Maksym Mirosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KŁÓSEK Aleksandra Sonia - KW BEZPARTYJNI SAMORZĄDOWCY";"FRYC Mirosława Zofia - KW BEZPARTYJNI SAMORZĄDOWCY";"WŁODARCZYK Magda Ala - KW BEZPARTYJNI SAMORZĄDOWCY";"TUREK Aneta Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"BILNIK Katarzyna Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"BIAŁKOWSKI Marcin Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"SIEMASZKO Michał Szymon - KW BEZPARTYJNI SAMORZĄDOWCY";"ZIMA Damian Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"WNUK Kamil Wiesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MOTYKA Miłosz Maksymilian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŻELICHOWSKI Czesław Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JANOSIK Justyna Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PODSIADŁO Piotr Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MROZOWSKI Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PILAREK-JAGODZIŃSKA Agnieszka Krystyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BARCLAY Emil Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZENTKOWSKA Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAŁUŻA Anna Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDNICKI Grzegorz Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MASŁOWSKA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BROŻEK Martyna Aniela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BORDA Krzysztof Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUSEK Agnieszka Krzysztofa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PEZDA Marek Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MARCIŃSKI Krzysztof Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PANEK Jacek Bogusław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZARZASTY Włodzimierz - KW NOWA LEWICA";"ADAMCZYK Rafał Jan - KW NOWA LEWICA";"BOROWIEC Bożena Ewa - KW NOWA LEWICA";"GRELEWICZ Wiktoria - KW NOWA LEWICA";"WŁOCH Monika Barbara - KW NOWA LEWICA";"KWIECIEŃ Sylwia Edyta - KW NOWA LEWICA";"NITWINKO Wojciech Marcin - KW NOWA LEWICA";"DZIUBKA Marta - KW NOWA LEWICA";"BARSKA Gabriela Monika - KW NOWA LEWICA";"DEBABOWA Wiktoria - KW NOWA LEWICA";"CHUDZIKIEWICZ Wacław Michał - KW NOWA LEWICA";"HABERA Marcin Władysław - KW NOWA LEWICA";"ŻOŁĘDZKA Anna Jolanta - KW NOWA LEWICA";"WALCZYK-MADEJ Dorota Agnieszka - KW NOWA LEWICA";"WRONA Mateusz Roman - KW NOWA LEWICA";"KIECKA Mateusz Grzegorz - KW NOWA LEWICA";"CZUBILIŃSKA Anna Ewa - KW NOWA LEWICA";"LITEWKA Łukasz Karol - KW NOWA LEWICA";"MALIK Ewa Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ANDZEL Waldemar Franciszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"WARWAS Robert Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"STARZYCKI Dariusz Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"NOWICKA Danuta Czesława - KW PRAWO I SPRAWIEDLIWOŚĆ";"BACZYŃSKA Jadwiga - KW PRAWO I SPRAWIEDLIWOŚĆ";"DORS Gabriel - KW PRAWO I SPRAWIEDLIWOŚĆ";"WELON Grażyna Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIĄTEK Zbigniew Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"GACEK Renata Helena - KW PRAWO I SPRAWIEDLIWOŚĆ";"TRAWCZYŃSKA Ewa Irena - KW PRAWO I SPRAWIEDLIWOŚĆ";"OCIEPKA Piotr Radosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"LASKOWSKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZIOŁ Barbara Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"RESZKE Jerzy Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHŁOPEK Elżbieta - KW PRAWO I SPRAWIEDLIWOŚĆ";"SOKOŁOWSKI Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PANEK Zbigniew Bolesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"JANOSKA Jerzy Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOLCZYK Marcin Czesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JAKÓBIK Artur Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAŁKA Krzysztof Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"POGAN Maciej Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAJKA Arkadiusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZA Małgorzata Krystyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIÓŁKOWSKA Patrycja Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOKOSZKA Andrzej Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KACIK Sylwia Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TREPKA Przemysław Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STOLORZ Olga Zofia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIKORA Waldemar - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JAGIELSKA Ewelina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLEJNIK Adrian Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BAŃKA Paulina Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZUR Paweł Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SAŁUGA Wojciech Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DOLNIAK Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BOCHENEK Mateusz Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"STACHOWICZ Katarzyna Karolina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAZUR Mirosław Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DUDZIŃSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZOTA Ewa Marzena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BANAŚ Zdzisław Czesław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JELONEK Iwona Aneta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WĘGRZYNOWICZ Marek Romuald - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WĄSOWICZ Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIŁKA Grzegorz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZAKRZEWSKA-ZAMORA Anna Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KULIK Grażyna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SMÓŁKA Bartosz Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LIEGMANN Elżbieta Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAJ Edyta Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KLESZCZEWSKI Jarosław Marek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FLASZA Janusz Edward - KW POLSKA JEST JEDNA";"KAŃTOCH Piotr Zygmunt - KW POLSKA JEST JEDNA";"KRZYNÓWEK Anna Elżbieta - KW POLSKA JEST JEDNA";"GRĘŹLIKOWSKA Marzena Katarzyna - KW POLSKA JEST JEDNA";"KOZIOŁ Ksymena Joanna - KW POLSKA JEST JEDNA";"SZOPA Paweł Ludwik - KW POLSKA JEST JEDNA";"SZUMA Dobiesław Kazimierz - KW POLSKA JEST JEDNA";"MICHALIK Bernarda Henryka - KW POLSKA JEST JEDNA";"WÓJCIK Monika Anna - KW POLSKA JEST JEDNA";"JACHYM Ewa Teresa - KW POLSKA JEST JEDNA";"KNAPCZYK Paweł Borys - KW POLSKA JEST JEDNA";"BARAN Piotr Andrzej - KW POLSKA JEST JEDNA";"JANUSZEK Józef Edward - KW POLSKA JEST JEDNA";"PIETRAGA Jan - KW POLSKA JEST JEDNA"
45;"Ośrodek Rehabilitacyjno-Wychowawczy dla Dzieci Niepełnosprawnych, ul. ks. Jana Sulińskiego 41, 43-600 Jaworzno";246801;"m. Jaworzno";"Jaworzno";"śląskie";1;1;3;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;13;7;17;1;1;0;1;2;1;3;0;1;2;1;0;0;3;2;26;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;29;56;8;2;68;3;6;0;0;4;1;2;0;5;0;0;3;1;2;11;3;7;0;0;0;1;1;1;1;0;0;0;0;0;0;3;110;8;4;0;0;1;0;0;3;0;1;1;0;0;0;0;0;0;2;1;2;0;0;0;0;0;1;0;0;0;0;0
46;"Dom Pomocy Społecznej, ul. Obrońców Poczty Gdańskiej 63, 43-600 Jaworzno";246801;"m. Jaworzno";"Jaworzno";"śląskie";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;1;18;2;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
47;"SP ZOZ Szpital Wielospecjalistyczny w Jaworznie, ul. Józefa Chełmońskiego 28, 43-600 Jaworzno";246801;"m. Jaworzno";"Jaworzno";"śląskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6;1;3;5;1;0;0;0;1;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
48;"Dom Seniora ""Jesień na Letniej"" w Jaworznie, ul. Letnia 1D, 43-600 Jaworzno";246801;"m. Jaworzno";"Jaworzno";"śląskie";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Przedszkole Miejskie Nr 11, ul. Krzysztofa Kamila Baczyńskiego 16, 41-203 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;5;1;1;1;2;1;3;0;0;0;1;1;0;0;0;1;39;4;1;1;4;1;4;1;1;1;0;1;0;2;1;0;0;0;48;3;5;3;2;1;50;0;1;0;0;0;1;1;1;0;0;113;79;29;26;3;3;23;1;1;2;0;1;3;2;1;1;0;3;1;19;2;1;1;1;1;8;0;2;1;0;0;0;1;0;0;0;45;76;76;22;2;0;26;0;4;0;0;1;0;0;1;0;2;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0
2;"Szkoła Podstawowa Nr 12 (dawny Zespół Szkół Ogólnokształcących Nr 13), ul. Krzysztofa Kamila Baczyńskiego 14, 41-203 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;3;0;0;0;0;0;0;0;0;3;1;1;1;0;0;72;6;3;10;7;5;2;1;1;5;3;6;2;0;1;0;0;0;82;7;6;7;1;1;70;11;0;2;0;0;4;0;1;0;0;181;164;38;17;3;9;56;1;6;6;2;2;3;0;0;1;1;7;3;33;5;4;4;1;2;2;2;0;1;0;1;0;0;5;2;1;69;105;171;33;2;5;37;3;7;1;0;0;0;0;1;1;10;0;4;0;0;0;2;0;2;0;0;0;0;0;0;0
3;"Regionalne Centrum Kształcenia Ustawicznego w Sosnowcu, ul. Stalowa 9a, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;5;1;0;0;0;2;0;0;2;2;1;0;0;0;2;2;75;21;1;8;2;1;3;1;2;4;0;3;0;0;0;1;0;1;106;10;7;5;0;1;30;6;0;5;1;0;3;1;0;0;0;195;214;57;35;15;6;42;4;13;5;1;1;7;8;2;1;2;2;1;45;5;3;3;2;3;0;2;2;2;0;0;2;1;1;2;4;83;142;142;37;3;3;29;2;2;3;2;2;0;1;1;2;3;2;4;1;0;1;1;4;1;0;1;0;10;1;0;1
4;"Szkoła Podstawowa Specjalna Nr 30 (dawny Zespół Szkół Specjalnych Nr 2), ul. Sucha 21, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;2;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;42;8;2;3;5;0;2;0;0;2;1;5;0;1;0;0;0;1;52;5;7;6;0;0;25;0;0;2;0;3;0;0;0;0;0;88;91;19;32;1;2;7;1;5;0;0;0;0;0;0;1;3;1;1;24;2;2;1;1;1;0;0;2;1;0;0;0;0;0;0;3;55;108;87;15;0;2;30;0;2;1;0;1;0;0;1;0;1;1;3;0;1;0;0;0;2;0;1;0;0;0;0;0
5;"Uniwersytet Śląski Wydział Nauk Ścisłych i Technicznych, Instytut Informatyki (dawny Wydział Informatyki i Nauki o Materiałach), ul. Będzińska 39, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;1;2;1;1;5;1;1;0;0;2;0;0;0;0;0;50;12;1;4;9;1;5;0;3;3;1;3;3;0;4;1;0;0;89;11;7;10;0;2;28;1;1;3;2;0;1;2;0;2;0;182;157;51;31;2;6;26;3;7;4;1;2;5;1;1;6;2;1;1;26;5;4;2;2;2;2;2;0;1;0;2;0;1;1;3;2;62;99;79;31;3;7;46;0;3;0;1;1;2;0;0;1;1;1;8;0;1;0;0;0;0;0;0;0;0;0;0;0
6;"Szkoła Podstawowa Nr 3 (dawny Zespół Szkół Ogólnokształcących Nr 8), ul. Hutnicza 6, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;1;2;0;1;0;1;0;0;0;1;0;0;0;1;0;2;39;5;0;4;3;0;5;0;1;0;0;4;0;1;1;1;0;1;66;5;2;3;0;3;11;5;0;2;0;0;2;0;0;0;0;134;124;25;31;2;9;14;2;7;2;0;0;2;3;2;2;3;3;6;17;4;5;3;0;2;0;1;2;1;0;5;1;2;2;2;0;62;52;91;28;1;4;33;3;7;0;0;0;0;1;2;0;2;0;8;0;1;0;1;0;1;1;0;0;0;0;0;0
7;"Miejski Klub im. Jana Kiepury, ul. Będzińska 6, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;4;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;60;3;0;6;7;0;3;1;1;3;1;9;1;0;0;1;1;1;65;7;3;3;2;0;17;2;0;2;0;0;0;0;0;0;0;121;92;26;27;4;7;12;1;5;0;2;2;2;1;1;0;0;1;2;21;7;2;0;0;1;0;4;0;0;1;0;0;0;0;0;5;54;101;74;18;2;5;31;2;3;1;1;1;0;0;0;2;4;0;4;0;0;0;4;0;0;0;1;0;0;0;0;0
8;"Centrum Usług Wspólnych (dawne I Liceum Ogólnokształcące im. Walentego Roździeńskiego w Sosnowcu), ul. Stanisława Staszica 62, 41-200 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;3;1;0;2;1;0;1;0;1;0;1;0;0;0;2;4;18;7;2;1;2;1;1;0;0;3;0;0;1;0;2;0;1;0;34;1;3;6;0;0;9;2;0;1;0;1;0;0;0;0;0;99;92;13;9;3;5;18;0;2;1;3;1;12;0;2;2;2;2;0;23;0;5;1;1;1;0;2;2;1;0;0;1;0;0;0;2;23;20;41;3;1;3;7;0;3;0;0;0;0;0;2;0;0;0;7;0;0;1;0;1;0;1;0;0;0;0;0;0
9;"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 1 Ekonomiczne (dawny Zespół Szkół Ekonomicznych), ul. gen. Stefana Grota-Roweckiego 66, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;3;1;0;0;0;5;1;0;2;0;1;0;0;1;0;1;93;8;2;13;12;1;3;1;5;4;1;5;2;0;3;1;0;1;158;5;6;3;1;2;76;3;1;0;3;0;2;1;0;0;0;292;194;56;63;6;11;36;1;3;3;1;0;7;3;1;1;0;4;1;35;6;7;2;3;0;4;1;0;3;0;1;1;2;0;1;4;69;203;124;39;0;5;130;4;4;0;4;0;0;0;0;1;1;2;8;0;1;1;0;2;1;1;0;2;1;2;0;0
10;"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu (dawny Zespół Szkół Projektowania i Stylizacji Ubioru), ul. gen. Stefana Grota-Roweckiego 64, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;4;1;4;0;0;0;0;0;0;0;0;1;2;0;0;0;32;3;0;4;7;0;1;1;0;3;0;1;1;1;0;0;0;0;58;3;4;4;1;0;46;1;1;2;0;0;0;0;0;0;0;112;98;12;38;2;1;28;0;3;3;0;1;5;3;0;0;0;1;2;14;2;3;1;0;0;3;0;1;1;0;0;1;0;0;0;4;65;94;81;19;3;2;40;2;1;1;1;0;2;1;0;0;3;0;2;1;2;1;0;1;1;0;0;3;0;1;0;0
11;"VI Liceum Ogólnokształcące (dawne Gimnazjum Nr 13), ul. Ludwika Zamenhofa 15, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;3;1;0;0;1;0;0;0;0;2;1;1;0;0;1;55;6;3;8;3;0;6;1;1;3;0;3;1;0;0;0;0;1;97;5;0;4;0;2;44;1;0;0;1;0;0;0;3;0;0;194;167;34;39;8;7;42;2;4;2;3;0;6;4;1;3;0;3;5;34;7;2;1;2;2;2;4;0;0;0;0;0;2;0;0;2;77;105;87;22;5;3;42;3;1;1;0;0;1;0;0;2;2;0;5;0;3;0;0;0;1;1;0;1;1;0;0;0
12;"Przedszkole Miejskie Nr 3, ul. Henryka Dietla 1, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;43;7;0;4;2;0;0;1;2;2;1;1;0;1;0;1;0;1;62;4;6;4;1;1;21;1;0;0;0;1;0;0;0;0;1;138;111;28;25;3;5;19;2;4;3;4;0;5;4;2;2;4;0;7;27;2;7;1;3;2;1;2;2;3;1;0;0;0;0;0;5;33;90;72;15;2;0;46;0;1;2;0;0;0;3;1;1;2;1;5;2;0;0;0;0;0;0;0;0;0;0;0;1
13;"Szkoła Podstawowa Nr 27, ul. Grabowa 2, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;1;0;2;1;1;0;1;1;0;1;4;1;0;1;1;89;17;0;9;8;0;4;2;0;5;0;5;3;2;0;0;0;4;117;6;7;11;0;1;19;4;3;0;0;0;1;0;0;2;1;170;210;72;34;8;4;61;6;1;1;0;1;9;7;2;3;0;3;3;34;7;7;2;0;2;2;6;1;3;1;1;0;1;0;0;4;71;162;127;36;5;5;30;1;3;1;1;0;0;0;1;2;3;2;9;0;1;0;1;1;1;0;3;1;0;0;0;1
14;"Zespół Szkół Ogólnokształcących Nr 3, ul. Marszałka Józefa Piłsudskiego 114, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;8;1;0;1;0;1;1;0;1;0;1;1;2;0;0;0;61;12;6;7;3;4;2;1;3;2;2;3;2;1;1;0;0;3;99;7;8;6;1;2;16;2;0;2;0;0;1;0;0;0;1;185;163;30;28;4;4;34;2;8;1;1;3;6;0;4;2;0;3;3;27;9;1;0;2;1;2;0;2;2;0;1;0;0;0;0;6;75;160;109;53;2;5;24;3;3;0;0;1;2;0;0;1;3;1;5;1;1;2;0;1;1;0;0;0;0;0;0;1
15;"Szkoła Podstawowa Nr 27, ul. Grabowa 2, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;0;1;3;0;2;0;0;1;0;1;0;1;0;0;3;33;9;0;8;8;1;1;1;1;0;1;1;2;1;0;0;0;2;50;2;1;4;2;2;15;0;0;1;0;0;1;0;0;1;0;109;83;25;14;1;4;31;1;5;1;1;2;1;2;3;2;0;1;1;17;5;0;1;2;0;0;0;0;1;1;0;1;0;0;0;2;34;79;100;23;1;1;20;3;4;0;1;1;1;1;0;1;2;0;8;0;0;0;0;2;0;0;0;0;0;0;0;1
16;"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 4 Transportowe (dawny Zespół Szkół Technicznych i Licealnych), ul. Jana Kilińskiego 31, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;2;2;0;1;0;1;0;1;0;0;3;1;0;1;0;1;109;14;3;17;10;3;8;2;8;0;0;4;2;2;0;0;1;1;170;6;2;16;2;1;26;7;3;2;0;0;5;0;1;0;2;282;203;60;38;5;5;64;1;2;0;4;1;3;0;0;2;1;8;8;52;10;7;3;0;0;1;3;0;1;1;0;2;0;0;0;8;147;236;227;71;10;2;69;4;8;1;3;1;3;0;2;5;12;4;9;0;3;1;0;0;0;0;0;1;0;1;1;0
17;"Szkoła Podstawowa Nr 19, ul. Składowa 5, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;6;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;59;5;0;6;6;1;2;1;4;0;4;5;0;1;0;0;0;1;85;3;3;5;0;2;16;3;1;2;0;0;1;0;0;0;1;155;218;36;24;4;2;41;5;6;2;3;3;5;1;1;1;2;6;4;22;1;4;1;1;2;2;4;1;0;1;0;0;0;0;2;2;59;117;109;30;1;1;55;1;1;3;0;0;0;0;0;0;4;0;10;0;2;1;0;1;0;0;1;1;0;0;0;0
18;"Szkoła Podstawowa Nr 19, ul. Składowa 5, 41-209 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;1;1;0;1;1;3;1;0;1;0;1;1;0;0;1;1;46;10;1;1;5;3;0;0;2;1;2;3;1;0;2;0;1;0;102;5;7;10;2;1;12;3;0;2;0;0;0;0;0;0;1;193;165;27;25;7;9;37;2;7;4;2;4;4;3;2;1;1;2;4;28;2;3;0;0;0;1;3;4;1;1;0;0;0;1;0;2;97;123;109;37;1;6;39;4;2;0;0;0;0;1;2;3;0;1;7;0;0;2;1;0;1;0;1;0;0;0;0;0
19;"Szkoła Podstawowa Nr 45 z Oddziałami Dwujęzycznymi, ul. Czeladzka 58, 41-214 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;2;1;3;1;1;2;0;0;2;0;0;0;0;0;0;1;88;10;0;7;6;1;6;0;0;5;0;3;1;0;2;3;0;0;99;10;7;6;0;2;60;1;1;0;1;0;1;1;2;1;1;218;195;59;48;7;7;21;1;3;6;1;1;7;2;2;2;3;0;1;30;3;5;2;1;1;2;6;1;1;2;0;1;2;3;2;7;83;148;88;29;3;2;70;2;3;2;4;0;1;0;2;2;11;0;9;0;1;0;1;1;3;0;1;2;0;2;1;0
20;"Uniwersytet Śląski Wydział Humanistyczny (dawny Wydział Filologiczny), ul. Żytnia 10, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;1;1;0;0;2;2;0;1;0;0;2;0;0;0;0;0;71;8;1;5;5;0;9;0;2;2;1;5;3;1;0;0;0;0;79;10;3;13;1;0;28;3;1;0;0;1;0;0;0;0;2;153;180;44;37;6;13;24;2;7;2;2;1;7;1;1;1;2;0;3;36;3;4;1;1;1;1;2;1;1;0;2;1;1;0;1;5;78;120;105;25;1;3;39;2;1;4;2;0;0;3;1;3;2;1;6;0;0;1;1;1;4;0;1;0;0;0;0;0
21;"Szkoła Podstawowa Nr 10, ul. Władysława Reymonta 36, 41-205 Sosnowiec";247501;"m. Sosnowiec";"Sosnowiec";"śląskie";1;1;1;0;2;2;0;0;0;0;1;0;0;0;1;0;0;0;56;11;0;7;5;0;7;0;1;0;0;0;0;1;2;0;1;1;85;6;2;10;2;1;20;1;2;1;0;0;2;0;0;0;0;152;140;36;27;3;5;15;1;3;3;1;3;5;1;0;1;4;8;3;21;3;10;1;0;2;2;2;0;1;0;2;0;1;4;0;4;54;97;110;31;0;1;40;0;4;1;1;0;0;0;0;0;6;1;4;1;0;0;0;4;0;0;0;0;0;2;0;1
