"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WIŚNIOWSKA Agata Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MAŁECKI Zbigniew Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"BOŽIČEVIĆ-STĘPIEŃ Andrea - KW BEZPARTYJNI SAMORZĄDOWCY";"MIZIOŁEK Natalia Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"ZIMIRSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WRONA Anna Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"DUDZIAK Alicja Józefa - KW BEZPARTYJNI SAMORZĄDOWCY";"KOBIAŁKA-PROSZEK Iwona Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"WILCZYŃSKI Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"TOCKI Dariusz Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"PALCZEWSKA Katarzyna Helena - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWICKI Łukasz Kacper - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUCHOWSKI Franciszek Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WNĘTRZAK Jakub Leszek - KW BEZPARTYJNI SAMORZĄDOWCY";"GARUS Szymon Jakub - KW BEZPARTYJNI SAMORZĄDOWCY";"JANIK Katarzyna Iwona - KW BEZPARTYJNI SAMORZĄDOWCY";"ŚLIZ Paweł Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OSTROWSKI Maciej Tadeusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZYMECZKO Monika Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TURCHAN Konrad Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJOWY Marek Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRANDYS Genowefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PSTRUSIŃSKI Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"THEN Rafał Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GÓRA Bożena Krystyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KLIMA Maciej Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BYLICA Zbigniew Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WĄDRZYK Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KURNIK Sławomir Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUSAK Dorota Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GERLACH-SEWIOŁO Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BABIEC Jarosław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOBIELUSZ Paweł Bernard - KW NOWA LEWICA";"BROŻEK Dominika Maria - KW NOWA LEWICA";"JEZIERSKI Paweł Stanisław - KW NOWA LEWICA";"RAUCH Jan Zbigniew - KW NOWA LEWICA";"DASZKIEWICZ Edyta Małgorzata - KW NOWA LEWICA";"MASTEK Elżbieta Maria - KW NOWA LEWICA";"BĘBENEK Sławomir Andrzej - KW NOWA LEWICA";"CHACHURSKA Agata Barbara - KW NOWA LEWICA";"POŁĄCARZ Bogdan Stanisław - KW NOWA LEWICA";"SARLEJ Wit Mateusz - KW NOWA LEWICA";"BULIŃSKI Maciej Stefan - KW NOWA LEWICA";"KAJDAS Dorota Ewa - KW NOWA LEWICA";"WARZECHA Tomasz Arkadiusz - KW NOWA LEWICA";"GŁUC Marta Krystyna - KW NOWA LEWICA";"SMAGAŁA Justyna Agata - KW NOWA LEWICA";"CUBER Bogdan Grzegorz - KW NOWA LEWICA";"BOCHENEK Rafał Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSTIAN Mariusz Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GIBAS Iwona Józefa - KW PRAWO I SPRAWIEDLIWOŚĆ";"KMITA Łukasz Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZYŃSKI Filip Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"POLAK Marek Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKI Władysław Michał - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZIK Krzysztof Janusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAWA Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"NADZIEJA-SZPILA Beata Janina - KW PRAWO I SPRAWIEDLIWOŚĆ";"HAJOS Sławomir Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"SIKORA Małgorzata Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPRZYCKA Stanisława Marzena - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPEREK Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁACZ Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"JURZAK Jarosław Ludwik - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILCZYŃSKI Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWCZYK Emil Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAKOWSKI Łukasz Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHMIEL Dariusz Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MALINA Tomasz Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZAJKA Wojciech Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MREŃCA Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWIEC Dawid Norbert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWNACKA Irena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAPIEŻ Angelika Gabriela - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBAŃSKI Jakub - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ADAMSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SAK Justyna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZCZEPANIEC Ewelina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIŁUSZYK Sylwia Małgorzata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PIECHOTA Piotr Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NIEDZIELA Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOWA Marek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAWORSKA-NOWAK Joanna Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GĘBALA Bartłomiej Łukasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOMAL Józef Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPAK Jagoda Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MIECZYŃSKI Dominik Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LUBERDA Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JEWUŁA Marzena Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DYDUCH Janusz Kazimierz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"STAWICKI Andrzej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BLIŹNIAK Katarzyna Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POGAN Krystian Kamil - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"VAN DE LOGT Renata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KANIA Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MLAK Sebastian Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OWSIANKA Mariusz Andrzej - KW POLSKA JEST JEDNA";"PAW Przemysław Wojciech - KW POLSKA JEST JEDNA";"KIERCZAK Wiktor - KW POLSKA JEST JEDNA";"MAŚLAK Andrzej - KW POLSKA JEST JEDNA";"WÓJCIK Marek Wojciech - KW POLSKA JEST JEDNA";"FILIPIAK Anna - KW POLSKA JEST JEDNA";"BIZOŃ Piotr - KW POLSKA JEST JEDNA";"KŁAPETA Magdalena - KW POLSKA JEST JEDNA";"WYBITUŁA Krzysztof Leszek - KW POLSKA JEST JEDNA";"ZAŁUSKA Aneta Beata - KW POLSKA JEST JEDNA";"RZESZUTEK Arkadiusz Paweł - KW POLSKA JEST JEDNA";"BIGOS Patrycja - KW POLSKA JEST JEDNA";"NAWARA Danuta Katarzyna - KW POLSKA JEST JEDNA";"JURZEC Monika Helena - KW POLSKA JEST JEDNA"
1;"Szkoła Podstawowa, Marcówka 120, 34-210 Zembrzyce";121509;"gm. Zembrzyce";"suski";"małopolskie";1;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;31;3;7;3;10;0;0;6;1;0;0;0;1;1;0;2;2;2;1;0;0;1;0;1;0;4;0;0;0;0;0;0;31;7;4;44;25;5;1;4;35;0;14;0;1;2;2;0;25;0;2;2;5;3;2;2;2;0;5;0;1;0;0;0;27;10;25;1;0;0;1;2;0;7;0;0;0;0;4;2;4;0;0;0;0;0;1;3;0;0;0;0;1;0
2;"Pawilon Centrum Rekreacji, Zembrzyce 584, 34-210 Zembrzyce";121509;"gm. Zembrzyce";"suski";"małopolskie";1;1;8;6;0;0;0;1;0;0;1;1;0;0;1;0;0;3;76;14;11;12;1;2;1;10;4;5;1;3;5;3;3;1;18;10;0;1;1;1;0;2;0;5;0;1;0;3;0;2;76;32;5;135;92;20;1;6;127;2;22;2;2;1;2;1;61;1;1;4;9;2;2;6;0;4;2;1;3;1;0;6;108;28;115;3;2;2;0;0;1;38;2;1;0;1;11;22;10;2;3;0;3;2;3;0;0;1;0;2;0;2
3;"Szkoła Podstawowa, Tarnawa Dolna 272, 34-210 Zembrzyce";121509;"gm. Zembrzyce";"suski";"małopolskie";1;1;5;5;0;2;1;1;0;1;0;1;0;0;0;0;0;3;49;9;17;0;3;2;0;4;5;3;1;4;1;1;5;1;11;9;3;3;0;2;1;3;0;4;1;0;0;0;1;0;60;18;10;107;54;9;3;2;47;0;27;6;1;2;6;1;28;10;5;3;1;1;0;1;5;1;7;1;0;2;0;4;53;9;48;5;2;1;1;3;0;28;1;3;0;1;1;15;13;3;0;0;1;0;1;0;0;2;0;1;0;0
4;"Szkoła Podstawowa, Śleszowice 166A, 34-210 Zembrzyce";121509;"gm. Zembrzyce";"suski";"małopolskie";1;1;4;0;1;0;0;3;0;0;1;0;0;0;0;0;0;1;19;7;6;2;3;2;0;2;1;1;1;0;2;0;1;1;9;3;1;1;1;0;1;1;0;2;0;0;0;1;0;0;32;14;14;70;40;5;0;4;65;1;9;0;3;0;2;3;20;1;4;2;2;0;0;0;0;0;0;0;0;0;0;1;20;7;21;2;0;1;1;0;0;17;0;0;0;0;2;9;6;0;0;0;0;0;2;1;0;2;0;0;0;0
5;"Świetlica, Tarnawa Górna 50, 34-210 Zembrzyce";121509;"gm. Zembrzyce";"suski";"małopolskie";1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;2;2;1;3;0;0;3;2;0;0;1;0;0;6;1;4;4;0;0;1;1;0;1;0;2;0;0;0;0;0;0;12;12;5;14;27;3;1;1;17;0;10;0;1;0;0;0;10;2;1;1;0;0;0;0;0;0;0;1;0;0;0;1;15;2;16;0;0;1;0;0;0;2;0;0;1;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2
1;"Andrychów, Urząd Miejski, rynek Rynek 16, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;9;16;0;0;0;0;1;0;2;0;0;0;0;0;0;2;73;11;21;3;9;3;3;4;9;3;3;0;3;2;3;3;14;13;1;4;3;25;1;2;0;1;0;7;1;0;1;0;70;9;13;60;101;150;3;2;6;0;1;3;2;2;8;5;48;7;7;3;2;2;6;1;3;2;0;1;0;0;1;1;168;87;6;8;1;4;9;1;1;2;1;4;0;3;0;40;23;5;4;0;1;1;5;0;2;0;1;0;0;2
2;"Andrychów, Szkoła Podstawowa Nr 2, Hala Sportowa, ul. Ignacego Daszyńskiego 14, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;4;10;1;1;1;1;3;0;1;0;0;0;0;4;0;0;87;7;21;2;8;2;2;3;4;7;1;10;0;2;2;0;19;12;1;3;4;38;0;4;0;0;2;2;1;1;4;2;94;30;11;43;57;119;1;7;1;10;1;2;1;3;10;5;53;12;3;3;1;2;7;5;5;4;6;3;1;1;1;2;190;95;12;10;3;4;3;3;1;0;1;1;2;2;0;46;23;3;2;3;1;2;2;0;0;1;0;1;0;39
3;"Andrychów, Szkoła Podstawowa Nr 2, ul. Jarosława Dąbrowskiego 2, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;3;7;0;0;0;1;0;0;1;0;1;0;0;1;0;1;91;13;20;1;19;7;2;5;5;4;6;12;2;5;3;3;28;10;3;1;1;28;0;6;1;2;0;7;0;1;1;1;90;19;6;47;91;193;2;1;4;1;0;1;1;4;3;3;43;4;7;4;3;3;9;2;2;2;2;1;3;0;0;3;171;79;6;5;1;7;4;1;1;7;0;0;4;3;0;54;7;1;2;3;1;3;3;0;2;2;0;2;0;0
4;"Andrychów, Hala sportowa, ul. 1-go Maja 4, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;8;8;1;3;0;3;1;0;1;0;1;0;0;0;0;2;96;12;22;0;9;2;2;0;7;2;7;1;1;3;2;1;21;12;3;2;3;22;1;6;0;1;0;0;0;3;1;1;84;19;14;25;79;144;2;2;8;1;5;4;1;2;8;5;46;8;5;1;1;4;1;2;0;6;0;1;1;2;1;0;185;94;11;12;0;3;3;1;1;0;1;1;0;2;0;51;18;3;7;1;2;4;3;3;1;0;0;1;1;2
5;"Andrychów, Miejski Dom Kultury, ul. Szewska 7, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;3;3;0;0;0;0;1;0;2;0;1;0;0;0;2;1;75;17;19;3;8;7;0;0;3;1;1;8;0;2;1;2;14;7;1;6;3;36;1;0;1;0;0;1;1;0;3;2;88;26;19;52;71;84;4;1;7;2;5;4;0;1;5;2;35;0;4;2;1;1;7;8;5;2;1;0;2;0;0;4;202;71;10;10;3;4;7;0;2;0;0;0;3;1;0;45;21;0;6;0;3;0;5;0;1;1;1;2;0;0
6;"Andrychów, Małopolski Inkubator Przedsiębiorczości, ul. Starowiejska 22b, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;4;8;0;0;2;0;1;1;0;1;0;0;0;0;0;0;51;9;6;1;9;4;2;1;5;0;2;3;2;3;0;1;15;3;3;2;3;29;0;4;1;1;0;2;1;3;0;0;112;21;10;31;71;87;6;5;10;1;3;5;0;0;3;4;33;9;4;6;0;4;3;0;2;4;1;0;0;2;1;1;137;70;7;3;4;7;13;1;1;0;1;1;0;1;0;22;20;0;4;2;2;2;3;1;1;1;1;0;0;1
7;"Andrychów, Szkoła Podstawowa Nr 4, ul. Włókniarzy 10a, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;6;12;1;1;0;4;1;0;1;1;0;0;0;2;0;2;66;10;15;1;5;7;0;0;1;1;2;9;1;2;1;5;20;7;1;1;8;16;3;1;1;1;0;2;0;1;3;0;87;23;17;62;89;107;1;3;1;2;10;5;1;2;4;3;36;4;3;1;0;1;7;2;1;2;0;2;0;0;1;0;145;63;9;1;1;3;17;2;2;1;0;1;0;2;3;26;11;1;14;1;1;1;5;0;0;0;0;2;0;0
8;"Andrychów, Klub Osiedlowy ASM, ul. Stanisława Lenartowicza 7, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;2;23;0;1;0;0;1;1;0;1;0;4;0;0;0;1;66;11;21;5;12;3;0;2;7;0;2;7;3;2;4;1;22;8;2;1;2;23;1;1;1;1;1;6;2;2;1;1;81;12;13;45;66;94;4;5;8;2;2;1;0;4;6;2;35;5;3;2;1;1;1;0;1;3;1;1;2;0;1;0;142;69;7;5;6;7;30;2;0;1;0;3;0;0;2;37;15;0;4;3;0;1;5;0;2;0;0;0;0;3
9;"Andrychów, Szkoła Podstawowa Nr 5, sala lekcyjna, ul. Stanisława Lenartowicza 26, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;3;11;0;0;0;1;0;2;0;1;0;1;0;0;0;0;66;12;11;2;5;3;3;1;4;2;3;11;2;3;2;2;11;8;1;4;3;22;1;1;1;0;0;1;1;2;1;1;72;16;10;53;80;90;2;5;3;1;5;4;2;3;2;3;50;7;6;6;3;2;1;2;4;1;2;3;0;3;0;1;135;63;4;3;4;6;7;1;2;2;0;1;2;1;1;35;9;2;1;1;2;1;8;1;0;0;0;0;0;1
10;"Andrychów, Szkoła Podstawowa Nr 5, Świetlica, ul. Stanisława Lenartowicza 26, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;1;6;0;0;1;1;2;1;0;0;0;0;0;1;1;0;66;4;9;5;11;2;2;1;4;3;2;7;1;1;3;3;19;8;0;3;4;26;1;1;0;0;0;3;0;0;1;0;86;10;13;49;70;86;4;4;5;6;1;1;2;3;5;3;30;6;5;3;1;1;5;1;0;1;1;4;0;1;2;2;133;69;8;4;2;8;12;0;3;1;0;3;1;0;0;42;14;0;2;1;0;0;7;0;2;0;1;0;0;1
11;"Roczyny, Zespół Szkół Samorządowych, sala lekcyjna /wejście boczne, ul. Szkolna 10, 34-120 Roczyny";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;5;4;1;1;1;1;1;2;4;0;0;0;0;2;0;3;94;15;21;2;21;2;1;1;12;4;13;11;1;2;3;0;19;15;0;2;0;13;0;3;1;2;1;3;2;0;2;0;121;25;44;59;130;121;2;3;8;1;4;2;1;1;5;4;68;17;12;5;2;2;2;5;1;5;2;1;1;0;0;3;131;93;5;2;3;5;9;1;0;5;2;2;0;3;0;39;30;2;4;3;0;4;3;0;3;1;1;1;0;1
12;"Roczyny, Zespół Szkół Samorządowych, sala lekcyjna /wejście główne, ul. Szkolna 10, 34-120 Roczyny";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;9;6;0;2;0;0;2;0;1;0;1;1;1;0;0;2;81;6;28;1;21;2;0;2;11;5;7;8;4;2;1;1;18;8;2;1;3;3;0;2;0;1;1;0;0;2;0;1;90;36;27;25;158;113;0;2;13;1;2;3;0;2;6;7;65;8;2;6;3;2;8;5;2;2;4;2;2;0;0;1;133;87;1;3;1;3;8;3;0;1;0;2;1;1;1;57;32;2;8;1;2;2;5;0;1;0;0;2;1;3
13;"Sułkowice, Zespół Szkół Samorządowych w Sułkowicach-Łęgu, ul. Centralna 2, 34-120 Sułkowice";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;9;11;0;2;0;2;1;0;1;1;0;0;0;0;0;1;104;13;33;3;17;5;2;2;21;4;1;10;3;8;3;9;7;9;2;4;4;10;1;1;0;0;2;1;0;0;1;1;111;19;21;42;81;138;2;4;17;2;8;1;2;1;18;4;65;6;2;6;2;2;4;3;3;3;1;2;0;1;3;4;116;81;1;0;2;11;7;2;1;1;1;3;1;0;3;46;24;4;24;1;5;2;1;1;0;2;1;2;0;0
14;"Sułkowice, Remiza OSP w Sułkowicach-Łęgu, ul. Beskidzka 124a, 34-120 Sułkowice";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;1;6;0;0;1;2;1;0;1;1;0;1;0;0;1;2;79;16;22;0;11;5;2;2;10;1;2;4;1;4;4;3;19;7;0;3;2;10;2;4;0;0;1;2;0;1;0;1;105;20;14;50;83;98;3;3;2;2;4;3;0;4;5;2;43;8;5;8;2;3;4;1;1;4;1;4;2;1;0;1;95;42;6;3;1;1;2;1;0;0;1;0;0;2;0;36;24;0;12;1;0;1;3;0;0;0;0;1;0;1
15;"Brzezinka, Publiczna Szkoła Podstawowa, ul. Słoneczna 5, 34-120 Brzezinka";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;49;7;12;1;2;3;2;1;8;0;2;7;2;3;0;2;11;5;1;0;0;5;2;6;0;0;0;0;0;0;0;0;54;14;10;34;40;108;1;0;2;1;0;5;2;1;3;2;26;1;7;5;1;2;5;1;2;2;1;2;2;1;1;0;65;45;6;3;1;0;2;0;1;2;0;1;2;4;0;17;10;0;9;0;7;1;0;0;0;1;0;1;0;0
16;"Targanice, Zespół Szkół Samorządowych, mała sala gimnastyczna, ul. Beskidzka 46, 34-120 Targanice";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;2;13;0;2;0;2;3;3;1;0;0;0;0;0;0;5;68;9;11;5;7;3;2;2;5;3;2;9;3;3;1;2;15;10;0;2;0;8;1;3;0;1;1;2;1;4;2;1;102;20;30;38;81;93;3;6;1;4;3;3;1;3;10;3;40;10;5;3;3;0;8;1;0;3;2;2;2;3;0;4;83;44;4;1;1;3;6;2;0;0;2;2;1;0;2;35;18;1;24;1;1;1;3;1;0;1;0;2;0;0
17;"Targanice, Zespół Szkół Samorządowych, pokój nauczycielski, ul. Beskidzka 46, 34-120 Targanice";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;6;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;67;8;7;0;11;3;0;0;4;1;4;1;0;2;3;2;22;9;1;0;0;8;0;4;0;0;1;1;0;8;0;1;103;22;17;42;70;79;2;4;4;0;2;1;2;5;4;4;39;7;3;4;4;1;6;3;1;6;1;2;1;0;1;2;78;42;6;7;3;3;4;4;0;0;0;1;0;5;3;24;13;0;9;0;0;0;4;0;1;0;0;0;0;0
18;"Sułkowice, Zespół Szkół Samorządowych w Sułkowicach-Bolęcinie, ul. Racławicka 188, 34-125 Sułkowice";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;8;12;0;0;2;2;2;0;1;0;0;0;0;0;0;2;95;9;16;2;15;5;3;3;5;5;4;12;2;3;1;3;16;6;3;1;4;7;3;2;0;3;0;5;0;2;3;1;91;31;28;70;154;171;4;6;10;4;3;7;0;4;17;10;38;12;4;11;2;5;7;2;2;4;4;4;2;1;0;5;97;46;4;4;4;4;8;1;2;6;2;0;6;0;0;37;18;2;10;2;1;0;9;0;2;0;0;0;0;1
19;"Rzyki, Dom Kultury, os. Os. Młocki Dolne 72, 34-125 Rzyki";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;1;2;1;1;0;0;1;1;0;0;1;0;0;0;0;4;54;9;21;1;6;3;0;3;9;3;2;5;1;1;3;2;13;8;0;1;2;7;1;6;0;0;0;4;0;0;2;1;62;14;20;35;176;84;5;2;6;1;7;2;2;4;12;0;46;8;3;1;1;2;3;0;0;3;1;0;0;1;2;2;63;45;7;1;1;3;7;1;0;0;0;1;2;0;1;15;17;4;2;1;2;4;6;0;0;0;1;0;0;0
20;"Rzyki, Zespół Szkół Samorządowych, os. Os. Szczęśniaki 1, 34-125 Rzyki";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;5;5;0;2;0;2;0;0;2;0;0;1;0;1;0;1;31;3;11;1;6;2;2;1;7;1;1;3;3;0;2;5;7;8;0;1;3;9;1;2;0;0;0;2;0;1;0;0;56;21;16;33;240;105;3;6;9;2;10;2;1;4;4;4;38;6;1;5;3;2;4;2;2;9;3;1;0;0;1;0;34;15;6;2;0;3;5;0;0;1;0;0;2;0;0;12;13;3;2;2;0;1;7;1;1;0;0;2;0;0
21;"Zagórnik, Zespół Szkół Samorządowych, ul. Szkolna 12, 34-120 Zagórnik";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;5;17;1;2;1;1;0;0;0;1;0;1;1;2;0;1;81;11;22;4;6;5;2;2;10;2;1;14;1;5;3;1;10;10;0;2;6;7;1;2;0;2;0;1;2;2;1;0;153;32;25;64;174;162;4;1;9;3;1;9;5;4;11;13;39;9;10;3;2;1;12;4;3;2;2;4;0;1;1;2;89;48;7;5;2;7;5;1;1;0;1;3;0;0;0;64;26;2;4;0;3;5;3;2;0;0;2;0;0;1
22;"Inwałd, Zespół Szkół Samorządowych, Stary Budynek, ul. Wadowicka 79, 34-120 Inwałd";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;1;10;0;0;0;1;2;1;1;1;0;1;0;0;0;1;79;8;17;5;21;1;2;4;4;2;3;12;0;6;0;3;12;5;1;1;0;7;0;5;0;0;0;0;0;3;0;0;76;23;21;87;82;77;3;6;7;1;1;3;0;0;9;3;31;7;3;2;2;1;19;3;0;0;2;4;2;1;0;0;97;53;5;1;0;4;4;0;0;0;0;1;10;2;1;43;21;3;9;2;4;3;6;0;0;0;0;2;0;0
23;"Inwałd, Zespół Szkół Samorządowych, Nowy Budynek, ul. Wadowicka 79, 34-120 Inwałd";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;7;5;1;0;0;1;0;1;0;1;0;0;0;0;1;2;68;7;6;2;18;1;4;1;5;2;4;14;1;3;3;3;11;10;3;3;0;4;3;3;0;0;0;3;0;2;1;1;81;39;15;93;102;82;2;5;7;5;3;5;1;2;8;7;50;3;3;3;1;0;19;1;1;1;2;1;1;0;0;0;64;42;2;3;1;5;3;0;0;2;0;4;9;3;0;53;28;0;1;1;1;2;1;4;0;2;0;0;0;2
24;"Wojewódzki Szpital Psychiatryczny w Andrychowie, ul. Jarosława Dąbrowskiego 19, 34-120 Andrychów";121801;"gm. Andrychów";"wadowicki";"małopolskie";1;1;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;16;5;3;2;6;1;1;0;4;0;0;0;0;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;2;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;"Zespół Szkolno-Przedszkolny im. Adama Gorczyńskiego, ul. Adama Gorczyńskiego 1, 34-114 Brzeźnica";121802;"gm. Brzeźnica";"wadowicki";"małopolskie";1;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;69;5;25;4;68;4;0;0;0;1;2;2;0;3;5;1;15;6;4;2;6;1;0;3;0;0;0;2;0;0;2;0;41;74;3;68;85;5;2;32;5;1;0;4;1;0;0;0;30;4;7;4;1;1;2;0;0;3;0;2;1;0;0;2;60;61;7;7;7;5;2;0;2;4;2;1;5;1;3;50;7;0;2;1;0;1;0;0;0;0;0;4;0;1
